,0,1,2,3,4
0,124.0,2.0,4.0,3.0,2.0
1,6.0,36.0,12.0,11.0,0.0
2,1.0,4.0,371.0,37.0,2.0
3,7.0,4.0,73.0,92.0,0.0
4,5.0,1.0,18.0,0.0,1.0
