,0,1,2,3,4
0,119.0,2.0,15.0,0.0,0.0
1,1.0,44.0,9.0,11.0,0.0
2,0.0,1.0,378.0,34.0,2.0
3,0.0,5.0,45.0,126.0,0.0
4,5.0,1.0,9.0,1.0,9.0
