,Fold,accuracy,other_metrics,mean_accuracy,hidden_1,batch_size,epochs_vae,learning_rate,dropout_input
0,1,0.8048780560493469,"{'Basal': {'precision': 0.8666666666666667, 'recall': 0.9629629629629629, 'f1-score': 0.912280701754386, 'support': 27}, 'Her2': {'precision': 0.75, 'recall': 0.46153846153846156, 'f1-score': 0.5714285714285714, 'support': 13}, 'LumA': {'precision': 0.8351648351648352, 'recall': 0.9156626506024096, 'f1-score': 0.8735632183908046, 'support': 83}, 'LumB': {'precision': 0.7272727272727273, 'recall': 0.6666666666666666, 'f1-score': 0.6956521739130435, 'support': 36}, 'Normal': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 5}, 'micro avg': {'precision': 0.8048780487804879, 'recall': 0.8048780487804879, 'f1-score': 0.8048780487804877, 'support': 164}, 'macro avg': {'precision': 0.6358208458208459, 'recall': 0.6013661483541001, 'f1-score': 0.6105849330973612, 'support': 164}, 'weighted avg': {'precision': 0.7844542652469482, 'recall': 0.8048780487804879, 'f1-score': 0.790301071727111, 'support': 164}}",0.76956457,50,50,100,0.001,0
1,2,0.7484662532806396,"{'Basal': {'precision': 1.0, 'recall': 0.8888888888888888, 'f1-score': 0.9411764705882353, 'support': 27}, 'Her2': {'precision': 1.0, 'recall': 0.5384615384615384, 'f1-score': 0.7000000000000001, 'support': 13}, 'LumA': {'precision': 0.7129629629629629, 'recall': 0.927710843373494, 'f1-score': 0.8062827225130891, 'support': 83}, 'LumB': {'precision': 0.6086956521739131, 'recall': 0.4, 'f1-score': 0.48275862068965525, 'support': 35}, 'Normal': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 5}, 'micro avg': {'precision': 0.7484662576687117, 'recall': 0.7484662576687117, 'f1-score': 0.7484662576687117, 'support': 163}, 'macro avg': {'precision': 0.6643317230273752, 'recall': 0.5510122541447842, 'f1-score': 0.5860435627581959, 'support': 163}, 'weighted avg': {'precision': 0.7391427837546802, 'recall': 0.7484662576687117, 'f1-score': 0.7259495852675256, 'support': 163}}",0.76956457,50,50,100,0.001,0
2,3,0.754601240158081,"{'Basal': {'precision': 0.8846153846153846, 'recall': 0.8518518518518519, 'f1-score': 0.8679245283018868, 'support': 27}, 'Her2': {'precision': 0.7, 'recall': 0.5384615384615384, 'f1-score': 0.608695652173913, 'support': 13}, 'LumA': {'precision': 0.7741935483870968, 'recall': 0.8674698795180723, 'f1-score': 0.8181818181818182, 'support': 83}, 'LumB': {'precision': 0.6060606060606061, 'recall': 0.5714285714285714, 'f1-score': 0.588235294117647, 'support': 35}, 'Normal': {'precision': 1.0, 'recall': 0.2, 'f1-score': 0.33333333333333337, 'support': 5}, 'micro avg': {'precision': 0.754601226993865, 'recall': 0.754601226993865, 'f1-score': 0.754601226993865, 'support': 163}, 'macro avg': {'precision': 0.7929739078126175, 'recall': 0.6058423682520069, 'f1-score': 0.6432741252217198, 'support': 163}, 'weighted avg': {'precision': 0.7573914178703413, 'recall': 0.754601226993865, 'f1-score': 0.7454662491551352, 'support': 163}}",0.76956457,50,50,100,0.001,0
3,4,0.7852760553359985,"{'Basal': {'precision': 0.96, 'recall': 0.8888888888888888, 'f1-score': 0.923076923076923, 'support': 27}, 'Her2': {'precision': 0.5294117647058824, 'recall': 0.6923076923076923, 'f1-score': 0.5999999999999999, 'support': 13}, 'LumA': {'precision': 0.8409090909090909, 'recall': 0.891566265060241, 'f1-score': 0.8654970760233919, 'support': 83}, 'LumB': {'precision': 0.6363636363636364, 'recall': 0.6, 'f1-score': 0.6176470588235293, 'support': 35}, 'Normal': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 5}, 'micro avg': {'precision': 0.7852760736196319, 'recall': 0.7852760736196319, 'f1-score': 0.785276073619632, 'support': 163}, 'macro avg': {'precision': 0.5933368983957219, 'recall': 0.6145525692513645, 'f1-score': 0.6012442115847689, 'support': 163}, 'weighted avg': {'precision': 0.7660769003641613, 'recall': 0.7852760736196319, 'f1-score': 0.7740919097659017, 'support': 163}}",0.76956457,50,50,100,0.001,0
4,5,0.754601240158081,"{'Basal': {'precision': 0.8620689655172413, 'recall': 0.9259259259259259, 'f1-score': 0.8928571428571429, 'support': 27}, 'Her2': {'precision': 0.875, 'recall': 0.5384615384615384, 'f1-score': 0.6666666666666667, 'support': 13}, 'LumA': {'precision': 0.7659574468085106, 'recall': 0.8674698795180723, 'f1-score': 0.8135593220338984, 'support': 83}, 'LumB': {'precision': 0.6129032258064516, 'recall': 0.5428571428571428, 'f1-score': 0.5757575757575757, 'support': 35}, 'Normal': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 5}, 'micro avg': {'precision': 0.754601226993865, 'recall': 0.754601226993865, 'f1-score': 0.754601226993865, 'support': 163}, 'macro avg': {'precision': 0.6231859276264406, 'recall': 0.5749428973525359, 'f1-score': 0.5897681414630568, 'support': 163}, 'weighted avg': {'precision': 0.7342143745846486, 'recall': 0.754601226993865, 'f1-score': 0.7389616466511548, 'support': 163}}",0.76956457,50,50,100,0.001,0
