,0,1,2,3,4
0,122.0,3.0,6.0,3.0,1.0
1,6.0,36.0,10.0,12.0,1.0
2,2.0,2.0,371.0,38.0,2.0
3,1.0,6.0,71.0,98.0,0.0
4,3.0,3.0,16.0,2.0,1.0
