,0,1,2,3,4
0,125.0,2.0,5.0,2.0,1.0
1,6.0,31.0,10.0,18.0,0.0
2,3.0,0.0,369.0,43.0,0.0
3,0.0,2.0,72.0,102.0,0.0
4,5.0,2.0,16.0,1.0,1.0
