,0,1,2,3,4
0,84.0,0.0,52.0,0.0,0.0
1,12.0,0.0,50.0,3.0,0.0
2,4.0,1.0,399.0,11.0,0.0
3,7.0,0.0,126.0,43.0,0.0
4,2.0,0.0,23.0,0.0,0.0
