,0,1,2,3,4
0,103.0,7.0,12.0,5.0,9.0
1,21.0,17.0,11.0,13.0,3.0
2,15.0,21.0,259.0,95.0,25.0
3,18.0,13.0,70.0,70.0,5.0
4,4.0,0.0,11.0,5.0,5.0
