,loss,acc,val_loss,val_acc
0,1.5746134122212727,0.2361111044883728,1.562575769585532,0.3603251576423645
1,1.4042294555240207,0.5677083134651184,1.494137647989634,0.5769636631011963
2,1.238800843556722,0.7118055820465088,1.3986662223532393,0.6101140379905701
3,1.0887557930416532,0.7638888955116272,1.2942163968408429,0.6183488368988037
4,0.9342221816380819,0.8003472089767456,1.2189057123016667,0.5629222989082336
5,0.8297050595283508,0.8402777910232544,1.1547049630332638,0.5639780163764954
6,0.7290643850962321,0.875,1.1231461964749,0.5595439076423645
7,0.6234483520189921,0.8784722089767456,1.0982180902281322,0.5557432174682617
8,0.5974820852279663,0.875,1.095877916829006,0.5589104890823364
9,0.5140493644608392,0.9097222089767456,1.1061733022734925,0.5632390379905701
10,0.45846285422643024,0.9253472089767456,1.1236888009148676,0.5649282336235046
11,0.38398827446831596,0.9444444179534912,1.1301904759697012,0.5745354890823364
12,0.3692542380756802,0.9548611044883728,1.1543548010491036,0.5798141956329346
13,0.31856466001934475,0.9704861044883728,1.119638415607246,0.5924831032752991
14,0.3028834429052141,0.9704861044883728,1.1289434457147443,0.5850929021835327
15,0.27766821616225773,0.9722222089767456,1.0929843465218674,0.6011402010917664
16,0.2856348372168011,0.9913194179534912,1.0839890575892217,0.607369065284729
17,0.28554132249620223,0.9774305820465088,1.0895964394550066,0.6222550868988037
18,0.2518751985496945,0.9878472089767456,1.0835030650770343,0.6292229890823364
19,0.23634091681904262,0.984375,1.0532302912828084,0.6224662065505981
20,0.2637436456150479,0.9809027910232544,1.0315252679425317,0.6336570978164673
21,0.2499647852447298,0.9930555820465088,1.0125075844494071,0.640625
22,0.2545367446210649,0.9791666865348816,0.9973674106436807,0.650443434715271
23,0.2500082088841332,0.9809027910232544,0.967549055814743,0.6775760054588318
24,0.25780079431003994,0.984375,0.9664813179422069,0.6740920543670654
25,0.264809798863199,0.9895833134651184,0.9298966011485538,0.6867609620094299
26,0.24224094218677944,0.984375,0.9043478377767511,0.7061866521835327
27,0.26692478524314034,0.9861111044883728,0.8956828761745144,0.7274070978164673
28,0.228675107161204,0.9826388955116272,0.880815522896277,0.7325802445411682
29,0.22348810566796196,0.984375,0.8865726030356175,0.7319467663764954
30,0.23854046232170528,0.9878472089767456,0.8842797496834317,0.740181565284729
31,0.23571465247207218,0.9895833134651184,0.8845873326063156,0.7318412065505981
32,0.22454644739627838,0.9895833134651184,0.8725852406508213,0.7360641956329346
33,0.22397924959659576,0.9930555820465088,0.8907499285163106,0.7281461358070374
34,0.2392632630136278,0.984375,0.8974902215036186,0.7116765379905701
35,0.2629247357447942,0.984375,0.8814549248766255,0.6924619674682617
36,0.24089008238580492,0.9861111044883728,0.8916935324668884,0.6710304021835327
37,0.23487952848275503,0.9809027910232544,0.8836634996775035,0.6686021685600281
38,0.21623842418193817,0.9809027910232544,0.8824946469551808,0.669869065284729
39,0.23410136335425907,0.9913194179534912,0.8867421464340107,0.6906672120094299
40,0.22934829857614306,0.9930555820465088,0.9000716563817617,0.7182221412658691
41,0.24522663984033796,0.9861111044883728,0.8982900638838072,0.7171663641929626
42,0.2345374259683821,0.9826388955116272,0.8932889518705575,0.7161106467247009
