,Fold,accuracy,other_metrics,mean_accuracy,hidden_1,batch_size,epochs_vae,learning_rate,dropout_input
0,1,0.8606060743331909,"{'Basal': {'precision': 0.9655172413793104, 'recall': 1.0, 'f1-score': 0.9824561403508771, 'support': 28}, 'Her2': {'precision': 0.7692307692307693, 'recall': 0.7692307692307693, 'f1-score': 0.7692307692307693, 'support': 13}, 'LumA': {'precision': 0.8850574712643678, 'recall': 0.927710843373494, 'f1-score': 0.9058823529411766, 'support': 83}, 'LumB': {'precision': 0.75, 'recall': 0.75, 'f1-score': 0.75, 'support': 36}, 'Normal': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 5}, 'micro avg': {'precision': 0.8606060606060606, 'recall': 0.8606060606060606, 'f1-score': 0.8606060606060605, 'support': 165}, 'macro avg': {'precision': 0.6739610963748894, 'recall': 0.6893883225208526, 'f1-score': 0.6815138525045645, 'support': 165}, 'weighted avg': {'precision': 0.8332985022640196, 'recall': 0.8606060606060606, 'f1-score': 0.8466485286299529, 'support': 165}}",0.8432868,50,50,100,0.001,0
1,2,0.8650306463241577,"{'Basal': {'precision': 0.9642857142857143, 'recall': 1.0, 'f1-score': 0.9818181818181818, 'support': 27}, 'Her2': {'precision': 0.8, 'recall': 0.9230769230769231, 'f1-score': 0.8571428571428571, 'support': 13}, 'LumA': {'precision': 0.8690476190476191, 'recall': 0.8795180722891566, 'f1-score': 0.8742514970059881, 'support': 83}, 'LumB': {'precision': 0.8, 'recall': 0.8, 'f1-score': 0.8000000000000002, 'support': 35}, 'Normal': {'precision': 1.0, 'recall': 0.2, 'f1-score': 0.33333333333333337, 'support': 5}, 'micro avg': {'precision': 0.8650306748466258, 'recall': 0.8650306748466258, 'f1-score': 0.8650306748466259, 'support': 163}, 'macro avg': {'precision': 0.8866666666666667, 'recall': 0.7605189990732161, 'f1-score': 0.7693091738600721, 'support': 163}, 'weighted avg': {'precision': 0.8685071574642127, 'recall': 0.8650306748466258, 'f1-score': 0.8581686439884156, 'support': 163}}",0.8432868,50,50,100,0.001,0
2,3,0.8834356069564819,"{'Basal': {'precision': 0.9642857142857143, 'recall': 1.0, 'f1-score': 0.9818181818181818, 'support': 27}, 'Her2': {'precision': 0.8, 'recall': 0.6153846153846154, 'f1-score': 0.6956521739130435, 'support': 13}, 'LumA': {'precision': 0.8617021276595744, 'recall': 0.9759036144578314, 'f1-score': 0.9152542372881356, 'support': 83}, 'LumB': {'precision': 0.8928571428571429, 'recall': 0.7142857142857143, 'f1-score': 0.7936507936507937, 'support': 35}, 'Normal': {'precision': 1.0, 'recall': 0.6, 'f1-score': 0.7499999999999999, 'support': 5}, 'micro avg': {'precision': 0.8834355828220859, 'recall': 0.8834355828220859, 'f1-score': 0.8834355828220859, 'support': 163}, 'macro avg': {'precision': 0.9037689969604863, 'recall': 0.7811147888256322, 'f1-score': 0.8272750773340309, 'support': 163}, 'weighted avg': {'precision': 0.8847054655304232, 'recall': 0.8834355828220859, 'f1-score': 0.8775855744948068, 'support': 163}}",0.8432868,50,50,100,0.001,0
3,4,0.803680956363678,"{'Basal': {'precision': 0.92, 'recall': 0.8518518518518519, 'f1-score': 0.8846153846153846, 'support': 27}, 'Her2': {'precision': 0.52, 'recall': 1.0, 'f1-score': 0.6842105263157895, 'support': 13}, 'LumA': {'precision': 0.8888888888888888, 'recall': 0.8674698795180723, 'f1-score': 0.8780487804878048, 'support': 83}, 'LumB': {'precision': 0.7333333333333333, 'recall': 0.6285714285714286, 'f1-score': 0.6769230769230768, 'support': 35}, 'Normal': {'precision': 0.5, 'recall': 0.2, 'f1-score': 0.28571428571428575, 'support': 5}, 'micro avg': {'precision': 0.803680981595092, 'recall': 0.803680981595092, 'f1-score': 0.803680981595092, 'support': 163}, 'macro avg': {'precision': 0.7124444444444444, 'recall': 0.7095786319882705, 'f1-score': 0.6819024108112682, 'support': 163}, 'weighted avg': {'precision': 0.8192910702113155, 'recall': 0.803680981595092, 'f1-score': 0.8023207369821321, 'support': 163}}",0.8432868,50,50,100,0.001,0
4,5,0.803680956363678,"{'Basal': {'precision': 0.896551724137931, 'recall': 0.9629629629629629, 'f1-score': 0.9285714285714286, 'support': 27}, 'Her2': {'precision': 0.7857142857142857, 'recall': 0.8461538461538461, 'f1-score': 0.8148148148148148, 'support': 13}, 'LumA': {'precision': 0.8701298701298701, 'recall': 0.8072289156626506, 'f1-score': 0.8375, 'support': 83}, 'LumB': {'precision': 0.6341463414634146, 'recall': 0.7428571428571429, 'f1-score': 0.6842105263157895, 'support': 35}, 'Normal': {'precision': 0.5, 'recall': 0.2, 'f1-score': 0.28571428571428575, 'support': 5}, 'micro avg': {'precision': 0.803680981595092, 'recall': 0.803680981595092, 'f1-score': 0.803680981595092, 'support': 163}, 'macro avg': {'precision': 0.7373084442891004, 'recall': 0.7118405735273206, 'f1-score': 0.7101622110832636, 'support': 163}, 'weighted avg': {'precision': 0.805748978147292, 'recall': 0.803680981595092, 'f1-score': 0.8009353436419953, 'support': 163}}",0.8432868,50,50,100,0.001,0
