,Fold,accuracy,other_metrics,mean_accuracy,hidden_1,batch_size,epochs_vae,learning_rate,dropout_input
0,1,0.8545454740524292,"{'Basal': {'precision': 0.9655172413793104, 'recall': 1.0, 'f1-score': 0.9824561403508771, 'support': 28}, 'Her2': {'precision': 0.8, 'recall': 0.6153846153846154, 'f1-score': 0.6956521739130435, 'support': 13}, 'LumA': {'precision': 0.875, 'recall': 0.927710843373494, 'f1-score': 0.9005847953216374, 'support': 83}, 'LumB': {'precision': 0.7368421052631579, 'recall': 0.7777777777777778, 'f1-score': 0.7567567567567567, 'support': 36}, 'Normal': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 5}, 'micro avg': {'precision': 0.8545454545454545, 'recall': 0.8545454545454545, 'f1-score': 0.8545454545454545, 'support': 165}, 'macro avg': {'precision': 0.6754718693284937, 'recall': 0.6641746473071775, 'f1-score': 0.6670899732684629, 'support': 165}, 'weighted avg': {'precision': 0.8277927184732993, 'recall': 0.8545454545454545, 'f1-score': 0.8396607966402017, 'support': 165}}",0.8555716,50,50,100,0.001,0.2
1,2,0.8588957190513611,"{'Basal': {'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 27}, 'Her2': {'precision': 0.8, 'recall': 0.9230769230769231, 'f1-score': 0.8571428571428571, 'support': 13}, 'LumA': {'precision': 0.8674698795180723, 'recall': 0.8674698795180723, 'f1-score': 0.8674698795180723, 'support': 83}, 'LumB': {'precision': 0.7567567567567568, 'recall': 0.8, 'f1-score': 0.7777777777777778, 'support': 35}, 'Normal': {'precision': 1.0, 'recall': 0.2, 'f1-score': 0.33333333333333337, 'support': 5}, 'micro avg': {'precision': 0.8588957055214724, 'recall': 0.8588957055214724, 'f1-score': 0.8588957055214724, 'support': 163}, 'macro avg': {'precision': 0.8848453272549659, 'recall': 0.7581093605189991, 'f1-score': 0.7671447695544081, 'support': 163}, 'weighted avg': {'precision': 0.86433427292323, 'recall': 0.8588957055214724, 'f1-score': 0.8529554971272763, 'support': 163}}",0.8555716,50,50,100,0.001,0.2
2,3,0.9018405079841614,"{'Basal': {'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 27}, 'Her2': {'precision': 0.8571428571428571, 'recall': 0.9230769230769231, 'f1-score': 0.888888888888889, 'support': 13}, 'LumA': {'precision': 0.8977272727272727, 'recall': 0.9518072289156626, 'f1-score': 0.9239766081871345, 'support': 83}, 'LumB': {'precision': 0.8666666666666667, 'recall': 0.7428571428571429, 'f1-score': 0.8, 'support': 35}, 'Normal': {'precision': 0.75, 'recall': 0.6, 'f1-score': 0.6666666666666665, 'support': 5}, 'micro avg': {'precision': 0.901840490797546, 'recall': 0.901840490797546, 'f1-score': 0.901840490797546, 'support': 163}, 'macro avg': {'precision': 0.8743073593073593, 'recall': 0.8435482589699458, 'f1-score': 0.8559064327485381, 'support': 163}, 'weighted avg': {'precision': 0.9002303933285528, 'recall': 0.901840490797546, 'f1-score': 0.8992573458185341, 'support': 163}}",0.8555716,50,50,100,0.001,0.2
3,4,0.8282208442687988,"{'Basal': {'precision': 0.92, 'recall': 0.8518518518518519, 'f1-score': 0.8846153846153846, 'support': 27}, 'Her2': {'precision': 0.65, 'recall': 1.0, 'f1-score': 0.787878787878788, 'support': 13}, 'LumA': {'precision': 0.8795180722891566, 'recall': 0.8795180722891566, 'f1-score': 0.8795180722891566, 'support': 83}, 'LumB': {'precision': 0.7428571428571429, 'recall': 0.7428571428571429, 'f1-score': 0.7428571428571429, 'support': 35}, 'Normal': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 5}, 'micro avg': {'precision': 0.8282208588957055, 'recall': 0.8282208588957055, 'f1-score': 0.8282208588957055, 'support': 163}, 'macro avg': {'precision': 0.63847504302926, 'recall': 0.6948454133996302, 'f1-score': 0.6589738775280944, 'support': 163}, 'weighted avg': {'precision': 0.8115950920245398, 'recall': 0.8282208588957055, 'f1-score': 0.8167303044603659, 'support': 163}}",0.8555716,50,50,100,0.001,0.2
4,5,0.8343558311462402,"{'Basal': {'precision': 0.8666666666666667, 'recall': 0.9629629629629629, 'f1-score': 0.912280701754386, 'support': 27}, 'Her2': {'precision': 0.9090909090909091, 'recall': 0.7692307692307693, 'f1-score': 0.8333333333333333, 'support': 13}, 'LumA': {'precision': 0.8444444444444444, 'recall': 0.9156626506024096, 'f1-score': 0.8786127167630058, 'support': 83}, 'LumB': {'precision': 0.7666666666666667, 'recall': 0.6571428571428571, 'f1-score': 0.7076923076923077, 'support': 35}, 'Normal': {'precision': 0.5, 'recall': 0.2, 'f1-score': 0.28571428571428575, 'support': 5}, 'micro avg': {'precision': 0.8343558282208589, 'recall': 0.8343558282208589, 'f1-score': 0.8343558282208589, 'support': 163}, 'macro avg': {'precision': 0.7773737373737374, 'recall': 0.7009998479877998, 'f1-score': 0.7235266690514637, 'support': 163}, 'weighted avg': {'precision': 0.8260147487141352, 'recall': 0.8343558282208589, 'f1-score': 0.8256906133118616, 'support': 163}}",0.8555716,50,50,100,0.001,0.2
