,0,1,2,3,4
0,128.0,4.0,0.0,1.0,2.0
1,1.0,51.0,3.0,10.0,0.0
2,0.0,2.0,375.0,36.0,2.0
3,1.0,5.0,41.0,129.0,0.0
4,3.0,1.0,9.0,0.0,12.0
