,Fold,accuracy,mean_accuracy,intermediate_dim,latent_dim,batch_size,epochs_vae,learning_rate,dropout_input,dropout_hidden,dropout_decoder,freeze_weights,classifier_use_z,classifier_loss,reconstruction_loss
0,1,0.5914633870124817,0.61645216,100,20,200,100,0.01,0,0.6,True,False,False,categorical_crossentropy,binary_crossentropy
1,2,0.6441717743873596,0.61645216,100,20,200,100,0.01,0,0.6,True,False,False,categorical_crossentropy,binary_crossentropy
2,3,0.5337423086166382,0.61645216,100,20,200,100,0.01,0,0.6,True,False,False,categorical_crossentropy,binary_crossentropy
3,4,0.650306761264801,0.61645216,100,20,200,100,0.01,0,0.6,True,False,False,categorical_crossentropy,binary_crossentropy
4,5,0.6625766754150391,0.61645216,100,20,200,100,0.01,0,0.6,True,False,False,categorical_crossentropy,binary_crossentropy
