,Fold,accuracy,mean_accuracy,intermediate_dim,latent_dim,batch_size,epochs_vae,learning_rate,dropout_input,dropout_hidden,dropout_decoder,freeze_weights,classifier_use_z,classifier_loss,reconstruction_loss
0,1,0.8048780560493469,0.7450247,100,20,200,100,0.01,0.8,0.6,True,False,False,categorical_crossentropy,binary_crossentropy
1,2,0.7055214643478394,0.7450247,100,20,200,100,0.01,0.8,0.6,True,False,False,categorical_crossentropy,binary_crossentropy
2,3,0.7055214643478394,0.7450247,100,20,200,100,0.01,0.8,0.6,True,False,False,categorical_crossentropy,binary_crossentropy
3,4,0.7607361674308777,0.7450247,100,20,200,100,0.01,0.8,0.6,True,False,False,categorical_crossentropy,binary_crossentropy
4,5,0.7484662532806396,0.7450247,100,20,200,100,0.01,0.8,0.6,True,False,False,categorical_crossentropy,binary_crossentropy
