,0,1,2,3,4
0,127.0,2.0,2.0,2.0,2.0
1,6.0,37.0,13.0,9.0,0.0
2,1.0,4.0,384.0,24.0,2.0
3,3.0,3.0,77.0,93.0,0.0
4,3.0,2.0,18.0,0.0,2.0
