,0,1,2,3,4
0,128.0,2.0,1.0,1.0,3.0
1,8.0,38.0,4.0,14.0,1.0
2,2.0,10.0,340.0,45.0,18.0
3,5.0,12.0,55.0,103.0,1.0
4,6.0,2.0,5.0,0.0,12.0
