,0,1,2,3,4
0,131.0,4.0,0.0,0.0,0.0
1,1.0,53.0,1.0,10.0,0.0
2,1.0,2.0,375.0,33.0,4.0
3,0.0,8.0,28.0,140.0,0.0
4,3.0,2.0,7.0,1.0,12.0
