,0,1,2,3,4
0,130.0,4.0,1.0,0.0,0.0
1,2.0,47.0,4.0,10.0,2.0
2,0.0,2.0,362.0,43.0,8.0
3,0.0,7.0,31.0,138.0,0.0
4,5.0,1.0,7.0,0.0,12.0
