,Fold,accuracy,other_metrics,mean_accuracy,hidden_1,hidden_2,batch_size,epochs_vae,learning_rate,dropout_input,dropout_hidden
0,1,0.7333333492279053,"{'Basal': {'precision': 0.9166666666666666, 'recall': 0.7857142857142857, 'f1-score': 0.8461538461538461, 'support': 28}, 'Her2': {'precision': 0.5, 'recall': 0.07692307692307693, 'f1-score': 0.13333333333333336, 'support': 13}, 'LumA': {'precision': 0.7184466019417476, 'recall': 0.891566265060241, 'f1-score': 0.7956989247311828, 'support': 83}, 'LumB': {'precision': 0.6666666666666666, 'recall': 0.6666666666666666, 'f1-score': 0.6666666666666666, 'support': 36}, 'Normal': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 5}, 'micro avg': {'precision': 0.7333333333333333, 'recall': 0.7333333333333333, 'f1-score': 0.7333333333333333, 'support': 165}, 'macro avg': {'precision': 0.5603559870550161, 'recall': 0.48417405887285403, 'f1-score': 0.4883705541770058, 'support': 165}, 'weighted avg': {'precision': 0.7018044522898892, 'recall': 0.7333333333333333, 'f1-score': 0.6998100107777527, 'support': 165}}",0.71721876,300,100,50,100,0.001,0.2,0.2
1,2,0.6871165633201599,"{'Basal': {'precision': 0.8695652173913043, 'recall': 0.7407407407407407, 'f1-score': 0.7999999999999999, 'support': 27}, 'Her2': {'precision': 0.4166666666666667, 'recall': 0.38461538461538464, 'f1-score': 0.4, 'support': 13}, 'LumA': {'precision': 0.6607142857142857, 'recall': 0.891566265060241, 'f1-score': 0.7589743589743589, 'support': 83}, 'LumB': {'precision': 0.8125, 'recall': 0.37142857142857144, 'f1-score': 0.5098039215686275, 'support': 35}, 'Normal': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 5}, 'micro avg': {'precision': 0.6871165644171779, 'recall': 0.6871165644171779, 'f1-score': 0.6871165644171779, 'support': 163}, 'macro avg': {'precision': 0.5518892339544513, 'recall': 0.4776701923689875, 'f1-score': 0.4937556561085973, 'support': 163}, 'weighted avg': {'precision': 0.6881700199418258, 'recall': 0.6871165644171779, 'f1-score': 0.6603558837409433, 'support': 163}}",0.71721876,300,100,50,100,0.001,0.2,0.2
2,3,0.699386477470398,"{'Basal': {'precision': 0.9166666666666666, 'recall': 0.8148148148148148, 'f1-score': 0.8627450980392156, 'support': 27}, 'Her2': {'precision': 0.36363636363636365, 'recall': 0.3076923076923077, 'f1-score': 0.33333333333333337, 'support': 13}, 'LumA': {'precision': 0.73, 'recall': 0.8795180722891566, 'f1-score': 0.7978142076502732, 'support': 83}, 'LumB': {'precision': 0.5357142857142857, 'recall': 0.42857142857142855, 'f1-score': 0.47619047619047616, 'support': 35}, 'Normal': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 5}, 'micro avg': {'precision': 0.6993865030674846, 'recall': 0.6993865030674846, 'f1-score': 0.6993865030674846, 'support': 163}, 'macro avg': {'precision': 0.5092034632034632, 'recall': 0.48611932467354146, 'f1-score': 0.49401662304265964, 'support': 163}, 'weighted avg': {'precision': 0.667590630228667, 'recall': 0.6993865030674846, 'f1-score': 0.6779920054112362, 'support': 163}}",0.71721876,300,100,50,100,0.001,0.2,0.2
3,4,0.754601240158081,"{'Basal': {'precision': 0.8571428571428571, 'recall': 0.8888888888888888, 'f1-score': 0.8727272727272727, 'support': 27}, 'Her2': {'precision': 0.6153846153846154, 'recall': 0.6153846153846154, 'f1-score': 0.6153846153846154, 'support': 13}, 'LumA': {'precision': 0.7450980392156863, 'recall': 0.9156626506024096, 'f1-score': 0.8216216216216217, 'support': 83}, 'LumB': {'precision': 0.7368421052631579, 'recall': 0.4, 'f1-score': 0.5185185185185185, 'support': 35}, 'Normal': {'precision': 1.0, 'recall': 0.2, 'f1-score': 0.33333333333333337, 'support': 5}, 'micro avg': {'precision': 0.754601226993865, 'recall': 0.754601226993865, 'f1-score': 0.754601226993865, 'support': 163}, 'macro avg': {'precision': 0.7908935234012634, 'recall': 0.6039872309751828, 'f1-score': 0.6323170723170723, 'support': 163}, 'weighted avg': {'precision': 0.7593586998893842, 'recall': 0.754601226993865, 'f1-score': 0.7335769679327963, 'support': 163}}",0.71721876,300,100,50,100,0.001,0.2,0.2
4,5,0.7116564512252808,"{'Basal': {'precision': 0.8214285714285714, 'recall': 0.8518518518518519, 'f1-score': 0.8363636363636364, 'support': 27}, 'Her2': {'precision': 1.0, 'recall': 0.3076923076923077, 'f1-score': 0.47058823529411764, 'support': 13}, 'LumA': {'precision': 0.7087378640776699, 'recall': 0.8795180722891566, 'f1-score': 0.7849462365591398, 'support': 83}, 'LumB': {'precision': 0.5714285714285714, 'recall': 0.45714285714285713, 'f1-score': 0.5079365079365079, 'support': 35}, 'Normal': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 5}, 'micro avg': {'precision': 0.7116564417177914, 'recall': 0.7116564417177914, 'f1-score': 0.7116564417177914, 'support': 163}, 'macro avg': {'precision': 0.6203190013869625, 'recall': 0.49924101779523467, 'f1-score': 0.5199669232306803, 'support': 163}, 'weighted avg': {'precision': 0.699409902742442, 'recall': 0.7116564417177914, 'f1-score': 0.6848330101400496, 'support': 163}}",0.71721876,300,100,50,100,0.001,0.2,0.2
