,0,1,2,3,4
0,131.0,3.0,1.0,0.0,1.0
1,0.0,53.0,4.0,8.0,0.0
2,0.0,5.0,382.0,24.0,4.0
3,1.0,6.0,40.0,129.0,0.0
4,3.0,2.0,8.0,0.0,12.0
