,loss,acc,val_loss,val_acc
0,1.563034815496514,0.3594646155834198,1.385902123596832,0.6412213444709778
1,1.0117952946723077,0.6596558094024658,1.013141185272741,0.6793892979621887
2,0.8160375970955333,0.6978967785835266,0.8424178953389175,0.7099236845970154
3,0.7148239693495785,0.7284894585609436,0.74609102502124,0.732824444770813
4,0.6522683122303928,0.7609942555427551,0.739456755059366,0.7251908183097839
5,0.6285580079824473,0.7533460855484009,0.660772692838698,0.7709923386573792
6,0.6043992945158687,0.7648183703422546,0.574659378018998,0.7709923386573792
7,0.5302167776437836,0.7820267677307129,0.5500039278550912,0.7938931584358215
8,0.5123474205885061,0.8049713373184204,0.6103480376360071,0.7862595319747925
9,0.4520331046777291,0.8107074499130249,0.6325757708258302,0.7786259651184082
10,0.4264235151771378,0.8164436221122742,0.5857482825526754,0.8015267252922058
11,0.45746178529002696,0.8183556199073792,0.5950034829496428,0.7862595319747925
12,0.4324305025614926,0.8298279047012329,0.5653997757507645,0.7938931584358215
13,0.46285984609596587,0.8145315647125244,0.5356295552417523,0.8091602921485901
14,0.4428463400435949,0.8145315647125244,0.5556249566205586,0.8244274854660034
15,0.44971772338874483,0.8221797347068787,0.5606587119684875,0.8167939186096191
16,0.42725580269702307,0.8087953925132751,0.5379488750268485,0.8320610523223877
17,0.39329205393563266,0.8374760746955872,0.5347511033520443,0.8396946787834167
18,0.46128603018264697,0.8240917921066284,0.4871289361524218,0.8320610523223877
19,0.3794751344515762,0.8565965294837952,0.4564459096384412,0.8320610523223877
20,0.390753888092351,0.8336520195007324,0.4532875596111967,0.8396946787834167
21,0.3756879770960908,0.8470363020896912,0.45422680232361073,0.8320610523223877
22,0.349154146348997,0.8489483594894409,0.45664631137411105,0.8396946787834167
23,0.3763671369500188,0.8508604168891907,0.43375882506370544,0.847328245639801
24,0.3343571957848952,0.8604206442832947,0.44335447263171657,0.8320610523223877
25,0.3913341021560574,0.8240917921066284,0.45189211796258244,0.8396946787834167
26,0.3958439058828992,0.8508604168891907,0.43328598778666433,0.8549618124961853
27,0.36829120952130273,0.8508604168891907,0.4576262042267632,0.847328245639801
28,0.3853781861511289,0.8355640769004822,0.4707138188012684,0.8244274854660034
29,0.34817960248622565,0.866156816482544,0.47176764803078336,0.8396946787834167
30,0.3750789261798786,0.8393881320953369,0.421708099259675,0.847328245639801
31,0.3414628939920356,0.8642447590827942,0.46725070067034424,0.8244274854660034
32,0.32736216288907577,0.8604206442832947,0.44314775394119377,0.8167939186096191
33,0.34339644467853453,0.8565965294837952,0.43758336551316823,0.847328245639801
34,0.3503314113924654,0.8355640769004822,0.4727859638119472,0.8091602921485901
35,0.2950522288765552,0.8776290416717529,0.3980130946818199,0.8549618124961853
36,0.3056060681493515,0.8814531564712524,0.3814295689568265,0.8625954389572144
37,0.34558682830338266,0.8413001894950867,0.3907779227686292,0.8625954389572144
38,0.2922761877909673,0.8833652138710022,0.38336529759050325,0.8625954389572144
39,0.3129412237818337,0.875717043876648,0.3987005992245128,0.847328245639801
40,0.3323282780656395,0.8623327016830444,0.38330315133087506,0.8549618124961853
41,0.314015389115587,0.8718929290771484,0.4196593452045936,0.847328245639801
42,0.27864063840295344,0.8776290416717529,0.45005424696070545,0.8549618124961853
43,0.32290739906563587,0.866156816482544,0.4361103782217011,0.847328245639801
44,0.30423686062172767,0.8776290416717529,0.4436193695505157,0.8244274854660034
45,0.3092802896041487,0.885277271270752,0.382085703256476,0.847328245639801
46,0.28757131438752204,0.8776290416717529,0.40823420313478426,0.8396946787834167
