,Fold,accuracy,other_metrics,mean_accuracy,hidden_1,hidden_2,batch_size,epochs_vae,learning_rate,dropout_input,dropout_hidden
0,1,0.726190447807312,"{'Basal': {'precision': 0.9166666666666666, 'recall': 0.7857142857142857, 'f1-score': 0.8461538461538461, 'support': 14}, 'Her2': {'precision': 0.5, 'recall': 0.14285714285714285, 'f1-score': 0.22222222222222224, 'support': 7}, 'LumA': {'precision': 0.6666666666666666, 'recall': 1.0, 'f1-score': 0.8, 'support': 42}, 'LumB': {'precision': 1.0, 'recall': 0.3888888888888889, 'f1-score': 0.56, 'support': 18}, 'Normal': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 3}, 'micro avg': {'precision': 0.7261904761904762, 'recall': 0.7261904761904762, 'f1-score': 0.7261904761904762, 'support': 84}, 'macro avg': {'precision': 0.6166666666666666, 'recall': 0.4634920634920635, 'f1-score': 0.4856752136752137, 'support': 84}, 'weighted avg': {'precision': 0.742063492063492, 'recall': 0.7261904761904762, 'f1-score': 0.6795441595441596, 'support': 84}}",0.7071315,300,100,64,100,0.001,0.5,0.8
1,2,0.726190447807312,"{'Basal': {'precision': 1.0, 'recall': 0.9285714285714286, 'f1-score': 0.962962962962963, 'support': 14}, 'Her2': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 7}, 'LumA': {'precision': 0.7555555555555555, 'recall': 0.8095238095238095, 'f1-score': 0.7816091954022989, 'support': 42}, 'LumB': {'precision': 0.5416666666666666, 'recall': 0.7222222222222222, 'f1-score': 0.619047619047619, 'support': 18}, 'Normal': {'precision': 0.5, 'recall': 0.3333333333333333, 'f1-score': 0.4, 'support': 3}, 'micro avg': {'precision': 0.7261904761904762, 'recall': 0.7261904761904762, 'f1-score': 0.7261904761904762, 'support': 84}, 'macro avg': {'precision': 0.5594444444444444, 'recall': 0.5587301587301587, 'f1-score': 0.5527239554825762, 'support': 84}, 'weighted avg': {'precision': 0.6783730158730159, 'recall': 0.7261904761904762, 'f1-score': 0.6982372003718473, 'support': 84}}",0.7071315,300,100,64,100,0.001,0.5,0.8
2,3,0.6666666865348816,"{'Basal': {'precision': 0.9166666666666666, 'recall': 0.7857142857142857, 'f1-score': 0.8461538461538461, 'support': 14}, 'Her2': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 7}, 'LumA': {'precision': 0.7391304347826086, 'recall': 0.8095238095238095, 'f1-score': 0.7727272727272727, 'support': 42}, 'LumB': {'precision': 0.43478260869565216, 'recall': 0.5555555555555556, 'f1-score': 0.4878048780487805, 'support': 18}, 'Normal': {'precision': 0.5, 'recall': 0.3333333333333333, 'f1-score': 0.4, 'support': 3}, 'micro avg': {'precision': 0.6666666666666666, 'recall': 0.6666666666666666, 'f1-score': 0.6666666666666666, 'support': 84}, 'macro avg': {'precision': 0.5181159420289856, 'recall': 0.49682539682539695, 'f1-score': 0.5013371993859799, 'support': 84}, 'weighted avg': {'precision': 0.633367839889579, 'recall': 0.6666666666666666, 'f1-score': 0.6462046083997304, 'support': 84}}",0.7071315,300,100,64,100,0.001,0.5,0.8
3,4,0.7142857313156128,"{'Basal': {'precision': 1.0, 'recall': 0.9285714285714286, 'f1-score': 0.962962962962963, 'support': 14}, 'Her2': {'precision': 0.5, 'recall': 0.14285714285714285, 'f1-score': 0.22222222222222224, 'support': 7}, 'LumA': {'precision': 0.7346938775510204, 'recall': 0.8571428571428571, 'f1-score': 0.7912087912087913, 'support': 42}, 'LumB': {'precision': 0.5, 'recall': 0.5555555555555556, 'f1-score': 0.5263157894736842, 'support': 18}, 'Normal': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 3}, 'micro avg': {'precision': 0.7142857142857143, 'recall': 0.7142857142857143, 'f1-score': 0.7142857142857143, 'support': 84}, 'macro avg': {'precision': 0.5469387755102041, 'recall': 0.49682539682539684, 'f1-score': 0.5005419531735321, 'support': 84}, 'weighted avg': {'precision': 0.6828231292517007, 'recall': 0.7142857142857143, 'f1-score': 0.687398696170626, 'support': 84}}",0.7071315,300,100,64,100,0.001,0.5,0.8
4,5,0.7023809552192688,"{'Basal': {'precision': 1.0, 'recall': 0.7142857142857143, 'f1-score': 0.8333333333333333, 'support': 14}, 'Her2': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 7}, 'LumA': {'precision': 0.7659574468085106, 'recall': 0.8571428571428571, 'f1-score': 0.8089887640449439, 'support': 42}, 'LumB': {'precision': 0.44, 'recall': 0.6111111111111112, 'f1-score': 0.5116279069767442, 'support': 18}, 'Normal': {'precision': 1.0, 'recall': 0.6666666666666666, 'f1-score': 0.8, 'support': 3}, 'micro avg': {'precision': 0.7023809523809523, 'recall': 0.7023809523809523, 'f1-score': 0.7023809523809523, 'support': 84}, 'macro avg': {'precision': 0.6411914893617021, 'recall': 0.5698412698412698, 'f1-score': 0.5907900008710042, 'support': 84}, 'weighted avg': {'precision': 0.679645390070922, 'recall': 0.7023809523809523, 'f1-score': 0.681589250977806, 'support': 84}}",0.7071315,300,100,64,100,0.001,0.5,0.8
5,6,0.6875,"{'Basal': {'precision': 0.52, 'recall': 1.0, 'f1-score': 0.6842105263157895, 'support': 13}, 'Her2': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 6}, 'LumA': {'precision': 0.75, 'recall': 0.9512195121951219, 'f1-score': 0.8387096774193549, 'support': 41}, 'LumB': {'precision': 1.0, 'recall': 0.16666666666666666, 'f1-score': 0.2857142857142857, 'support': 18}, 'Normal': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 2}, 'micro avg': {'precision': 0.6875, 'recall': 0.6875, 'f1-score': 0.6875, 'support': 80}, 'macro avg': {'precision': 0.454, 'recall': 0.4235772357723577, 'f1-score': 0.361726897889886, 'support': 80}, 'weighted avg': {'precision': 0.693875, 'recall': 0.6875, 'f1-score': 0.6053086344894494, 'support': 80}}",0.7071315,300,100,64,100,0.001,0.5,0.8
6,7,0.746835470199585,"{'Basal': {'precision': 0.8125, 'recall': 1.0, 'f1-score': 0.896551724137931, 'support': 13}, 'Her2': {'precision': 0.6666666666666666, 'recall': 0.3333333333333333, 'f1-score': 0.4444444444444444, 'support': 6}, 'LumA': {'precision': 0.7708333333333334, 'recall': 0.9024390243902439, 'f1-score': 0.8314606741573034, 'support': 41}, 'LumB': {'precision': 0.5833333333333334, 'recall': 0.4117647058823529, 'f1-score': 0.4827586206896552, 'support': 17}, 'Normal': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 2}, 'micro avg': {'precision': 0.7468354430379747, 'recall': 0.7468354430379747, 'f1-score': 0.7468354430379747, 'support': 79}, 'macro avg': {'precision': 0.5666666666666667, 'recall': 0.5295074127211861, 'f1-score': 0.5310430926858668, 'support': 79}, 'weighted avg': {'precision': 0.7099156118143461, 'recall': 0.7468354430379747, 'f1-score': 0.7166914338308018, 'support': 79}}",0.7071315,300,100,64,100,0.001,0.5,0.8
7,8,0.7088607549667358,"{'Basal': {'precision': 0.7222222222222222, 'recall': 1.0, 'f1-score': 0.8387096774193548, 'support': 13}, 'Her2': {'precision': 1.0, 'recall': 0.16666666666666666, 'f1-score': 0.2857142857142857, 'support': 6}, 'LumA': {'precision': 0.7169811320754716, 'recall': 0.926829268292683, 'f1-score': 0.8085106382978724, 'support': 41}, 'LumB': {'precision': 0.5714285714285714, 'recall': 0.23529411764705882, 'f1-score': 0.3333333333333333, 'support': 17}, 'Normal': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 2}, 'micro avg': {'precision': 0.7088607594936709, 'recall': 0.7088607594936709, 'f1-score': 0.7088607594936709, 'support': 79}, 'macro avg': {'precision': 0.6021263851452531, 'recall': 0.46575801052128174, 'f1-score': 0.4532535869529693, 'support': 79}, 'weighted avg': {'precision': 0.6898658356742904, 'recall': 0.7088607594936709, 'f1-score': 0.6510520804761615, 'support': 79}}",0.7071315,300,100,64,100,0.001,0.5,0.8
8,9,0.6582278609275818,"{'Basal': {'precision': 0.7333333333333333, 'recall': 0.8461538461538461, 'f1-score': 0.7857142857142856, 'support': 13}, 'Her2': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 6}, 'LumA': {'precision': 0.8108108108108109, 'recall': 0.7317073170731707, 'f1-score': 0.7692307692307694, 'support': 41}, 'LumB': {'precision': 0.44, 'recall': 0.6470588235294118, 'f1-score': 0.5238095238095238, 'support': 17}, 'Normal': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 2}, 'micro avg': {'precision': 0.6582278481012658, 'recall': 0.6582278481012658, 'f1-score': 0.6582278481012658, 'support': 79}, 'macro avg': {'precision': 0.3968288288288288, 'recall': 0.4449839973512857, 'f1-score': 0.4157509157509158, 'support': 79}, 'weighted avg': {'precision': 0.6361591971718554, 'recall': 0.6582278481012658, 'f1-score': 0.6412342931330274, 'support': 79}}",0.7071315,300,100,64,100,0.001,0.5,0.8
9,10,0.7341772317886353,"{'Basal': {'precision': 0.7222222222222222, 'recall': 1.0, 'f1-score': 0.8387096774193548, 'support': 13}, 'Her2': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 6}, 'LumA': {'precision': 0.782608695652174, 'recall': 0.8780487804878049, 'f1-score': 0.8275862068965518, 'support': 41}, 'LumB': {'precision': 0.6428571428571429, 'recall': 0.5294117647058824, 'f1-score': 0.5806451612903226, 'support': 17}, 'Normal': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 2}, 'micro avg': {'precision': 0.7341772151898734, 'recall': 0.7341772151898734, 'f1-score': 0.7341772151898734, 'support': 79}, 'macro avg': {'precision': 0.4295376121463078, 'recall': 0.4814921090387374, 'f1-score': 0.44938820912124583, 'support': 79}, 'weighted avg': {'precision': 0.6633470485974615, 'recall': 0.7341772151898734, 'f1-score': 0.6924712409005788, 'support': 79}}",0.7071315,300,100,64,100,0.001,0.5,0.8
