,0,1,2,3,4
0,129.0,4.0,0.0,2.0,0.0
1,1.0,49.0,2.0,13.0,0.0
2,0.0,3.0,380.0,28.0,4.0
3,0.0,6.0,38.0,132.0,0.0
4,3.0,2.0,12.0,0.0,8.0
