,0,1,2,3,4
0,133.0,1.0,0.0,1.0,0.0
1,8.0,19.0,12.0,25.0,1.0
2,1.0,4.0,366.0,41.0,3.0
3,2.0,0.0,58.0,115.0,1.0
4,7.0,0.0,17.0,0.0,1.0
