,0,1,2,3,4
0,130.0,4.0,0.0,1.0,0.0
1,2.0,48.0,3.0,12.0,0.0
2,0.0,5.0,380.0,25.0,5.0
3,0.0,3.0,38.0,135.0,0.0
4,6.0,2.0,10.0,0.0,7.0
