,Fold,accuracy,other_metrics,mean_accuracy,hidden_1,hidden_2,batch_size,epochs_vae,learning_rate,dropout_input,dropout_hidden
0,1,0.5833333134651184,"{'Basal': {'precision': 1.0, 'recall': 0.5, 'f1-score': 0.6666666666666666, 'support': 14}, 'Her2': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 7}, 'LumA': {'precision': 0.6, 'recall': 1.0, 'f1-score': 0.7499999999999999, 'support': 42}, 'LumB': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 18}, 'Normal': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 3}, 'micro avg': {'precision': 0.5833333333333334, 'recall': 0.5833333333333334, 'f1-score': 0.5833333333333334, 'support': 84}, 'macro avg': {'precision': 0.32, 'recall': 0.3, 'f1-score': 0.2833333333333333, 'support': 84}, 'weighted avg': {'precision': 0.4666666666666667, 'recall': 0.5833333333333334, 'f1-score': 0.48611111111111105, 'support': 84}}",0.6364795,300,100,256,100,0.01,0.2,0
1,2,0.6666666865348816,"{'Basal': {'precision': 0.7333333333333333, 'recall': 0.7857142857142857, 'f1-score': 0.7586206896551724, 'support': 14}, 'Her2': {'precision': 0.2, 'recall': 0.14285714285714285, 'f1-score': 0.16666666666666666, 'support': 7}, 'LumA': {'precision': 0.723404255319149, 'recall': 0.8095238095238095, 'f1-score': 0.7640449438202246, 'support': 42}, 'LumB': {'precision': 0.5882352941176471, 'recall': 0.5555555555555556, 'f1-score': 0.5714285714285715, 'support': 18}, 'Normal': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 3}, 'micro avg': {'precision': 0.6666666666666666, 'recall': 0.6666666666666666, 'f1-score': 0.6666666666666666, 'support': 84}, 'macro avg': {'precision': 0.4489945765540259, 'recall': 0.4587301587301587, 'f1-score': 0.452152174314127, 'support': 84}, 'weighted avg': {'precision': 0.6266414367165305, 'recall': 0.6666666666666666, 'f1-score': 0.6447971220000333, 'support': 84}}",0.6364795,300,100,256,100,0.01,0.2,0
2,3,0.7142857313156128,"{'Basal': {'precision': 1.0, 'recall': 0.7857142857142857, 'f1-score': 0.88, 'support': 14}, 'Her2': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 7}, 'LumA': {'precision': 0.640625, 'recall': 0.9761904761904762, 'f1-score': 0.7735849056603773, 'support': 42}, 'LumB': {'precision': 0.8888888888888888, 'recall': 0.4444444444444444, 'f1-score': 0.5925925925925926, 'support': 18}, 'Normal': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 3}, 'micro avg': {'precision': 0.7142857142857143, 'recall': 0.7142857142857143, 'f1-score': 0.7142857142857143, 'support': 84}, 'macro avg': {'precision': 0.5059027777777778, 'recall': 0.4412698412698413, 'f1-score': 0.44923549965059395, 'support': 84}, 'weighted avg': {'precision': 0.6774553571428571, 'recall': 0.7142857142857143, 'f1-score': 0.6604432464809823, 'support': 84}}",0.6364795,300,100,256,100,0.01,0.2,0
3,4,0.6190476417541504,"{'Basal': {'precision': 0.8333333333333334, 'recall': 0.7142857142857143, 'f1-score': 0.7692307692307692, 'support': 14}, 'Her2': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 7}, 'LumA': {'precision': 0.6379310344827587, 'recall': 0.8809523809523809, 'f1-score': 0.7400000000000001, 'support': 42}, 'LumB': {'precision': 0.5, 'recall': 0.2777777777777778, 'f1-score': 0.35714285714285715, 'support': 18}, 'Normal': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 3}, 'micro avg': {'precision': 0.6190476190476191, 'recall': 0.6190476190476191, 'f1-score': 0.6190476190476191, 'support': 84}, 'macro avg': {'precision': 0.39425287356321836, 'recall': 0.3746031746031746, 'f1-score': 0.3732747252747253, 'support': 84}, 'weighted avg': {'precision': 0.5649972632731254, 'recall': 0.6190476190476191, 'f1-score': 0.5747357404500262, 'support': 84}}",0.6364795,300,100,256,100,0.01,0.2,0
4,5,0.5714285969734192,"{'Basal': {'precision': 1.0, 'recall': 0.21428571428571427, 'f1-score': 0.35294117647058826, 'support': 14}, 'Her2': {'precision': 0.26666666666666666, 'recall': 0.5714285714285714, 'f1-score': 0.36363636363636365, 'support': 7}, 'LumA': {'precision': 0.6212121212121212, 'recall': 0.9761904761904762, 'f1-score': 0.7592592592592593, 'support': 42}, 'LumB': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 18}, 'Normal': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 3}, 'micro avg': {'precision': 0.5714285714285714, 'recall': 0.5714285714285714, 'f1-score': 0.5714285714285714, 'support': 84}, 'macro avg': {'precision': 0.37757575757575756, 'recall': 0.35238095238095235, 'f1-score': 0.2951673598732422, 'support': 84}, 'weighted avg': {'precision': 0.49949494949494944, 'recall': 0.5714285714285714, 'f1-score': 0.46875618934442465, 'support': 84}}",0.6364795,300,100,256,100,0.01,0.2,0
5,6,0.7037037014961243,"{'Basal': {'precision': 0.9, 'recall': 0.6428571428571429, 'f1-score': 0.75, 'support': 14}, 'Her2': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 6}, 'LumA': {'precision': 0.7222222222222222, 'recall': 0.9512195121951219, 'f1-score': 0.8210526315789473, 'support': 41}, 'LumB': {'precision': 0.6428571428571429, 'recall': 0.5, 'f1-score': 0.5625000000000001, 'support': 18}, 'Normal': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 2}, 'micro avg': {'precision': 0.7037037037037037, 'recall': 0.7037037037037037, 'f1-score': 0.7037037037037037, 'support': 81}, 'macro avg': {'precision': 0.453015873015873, 'recall': 0.41881533101045293, 'f1-score': 0.42671052631578943, 'support': 81}, 'weighted avg': {'precision': 0.6639819713893788, 'recall': 0.7037037037037037, 'f1-score': 0.6702241715399611, 'support': 81}}",0.6364795,300,100,256,100,0.01,0.2,0
6,7,0.6835442781448364,"{'Basal': {'precision': 0.9, 'recall': 0.6923076923076923, 'f1-score': 0.7826086956521738, 'support': 13}, 'Her2': {'precision': 0.5, 'recall': 0.16666666666666666, 'f1-score': 0.25, 'support': 6}, 'LumA': {'precision': 0.640625, 'recall': 1.0, 'f1-score': 0.780952380952381, 'support': 41}, 'LumB': {'precision': 1.0, 'recall': 0.17647058823529413, 'f1-score': 0.3, 'support': 17}, 'Normal': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 2}, 'micro avg': {'precision': 0.6835443037974683, 'recall': 0.6835443037974683, 'f1-score': 0.6835443037974683, 'support': 79}, 'macro avg': {'precision': 0.608125, 'recall': 0.4070889894419306, 'f1-score': 0.4227122153209109, 'support': 79}, 'weighted avg': {'precision': 0.7337420886075949, 'recall': 0.6835443037974683, 'f1-score': 0.6176324134496947, 'support': 79}}",0.6364795,300,100,256,100,0.01,0.2,0
7,8,0.594936728477478,"{'Basal': {'precision': 1.0, 'recall': 0.23076923076923078, 'f1-score': 0.375, 'support': 13}, 'Her2': {'precision': 0.2857142857142857, 'recall': 0.3333333333333333, 'f1-score': 0.30769230769230765, 'support': 6}, 'LumA': {'precision': 0.6029411764705882, 'recall': 1.0, 'f1-score': 0.7522935779816513, 'support': 41}, 'LumB': {'precision': 1.0, 'recall': 0.058823529411764705, 'f1-score': 0.1111111111111111, 'support': 17}, 'Normal': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 2}, 'micro avg': {'precision': 0.5949367088607594, 'recall': 0.5949367088607594, 'f1-score': 0.5949367088607594, 'support': 79}, 'macro avg': {'precision': 0.5777310924369747, 'recall': 0.3245852187028658, 'f1-score': 0.30921939935701404, 'support': 79}, 'weighted avg': {'precision': 0.7143654930326561, 'recall': 0.5949367088607594, 'f1-score': 0.49941872699101814, 'support': 79}}",0.6364795,300,100,256,100,0.01,0.2,0
8,9,0.5316455960273743,"{'Basal': {'precision': 1.0, 'recall': 0.07692307692307693, 'f1-score': 0.14285714285714288, 'support': 13}, 'Her2': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 6}, 'LumA': {'precision': 0.5256410256410257, 'recall': 1.0, 'f1-score': 0.689075630252101, 'support': 41}, 'LumB': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 17}, 'Normal': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 2}, 'micro avg': {'precision': 0.5316455696202531, 'recall': 0.5316455696202531, 'f1-score': 0.5316455696202531, 'support': 79}, 'macro avg': {'precision': 0.3051282051282051, 'recall': 0.21538461538461537, 'f1-score': 0.16638655462184876, 'support': 79}, 'weighted avg': {'precision': 0.4373580006491399, 'recall': 0.5316455696202531, 'f1-score': 0.38112966705669615, 'support': 79}}",0.6364795,300,100,256,100,0.01,0.2,0
9,10,0.6962025165557861,"{'Basal': {'precision': 0.9, 'recall': 0.6923076923076923, 'f1-score': 0.7826086956521738, 'support': 13}, 'Her2': {'precision': 0.5, 'recall': 0.16666666666666666, 'f1-score': 0.25, 'support': 6}, 'LumA': {'precision': 0.6557377049180327, 'recall': 0.975609756097561, 'f1-score': 0.7843137254901961, 'support': 41}, 'LumB': {'precision': 0.8333333333333334, 'recall': 0.29411764705882354, 'f1-score': 0.4347826086956522, 'support': 17}, 'Normal': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 2}, 'micro avg': {'precision': 0.6962025316455697, 'recall': 0.6962025316455697, 'f1-score': 0.6962025316455697, 'support': 79}, 'macro avg': {'precision': 0.5778142076502732, 'recall': 0.42574035242614866, 'f1-score': 0.4503410059676044, 'support': 79}, 'weighted avg': {'precision': 0.7057204122570381, 'recall': 0.6962025316455697, 'f1-score': 0.6483807612202833, 'support': 79}}",0.6364795,300,100,256,100,0.01,0.2,0
