,loss,val_loss
0,9590.527705843655,9042.475888304132
1,9049.059220712667,8697.678743625784
2,8949.378848324102,8640.437645054262
3,8914.22183211212,8597.318306256539
4,8885.83927971076,8574.637025202668
5,8859.664423685013,8554.884528634937
6,8847.328072980272,8544.820868200837
7,8827.964882367265,8521.165137127353
8,8817.171242358325,8517.616492873954
9,8800.596231272897,8507.874129674425
10,8793.855794497993,8492.497021280073
11,8784.432302570365,8503.53179344273
12,8774.6392361414,8475.077123921286
13,8769.576072833072,8484.292776706328
14,8765.92526968481,8472.796615536741
15,8760.03893937907,8470.577311878922
16,8753.813942922772,8459.262068106042
17,8746.689199159688,8460.890831344796
18,8742.938572197023,8448.643744688154
19,8742.552368419618,8455.843402686976
20,8739.852178331806,8449.405583976202
21,8740.230995307775,8445.487043181223
22,8729.018991289762,8453.965646655988
23,8732.634581852248,8451.184842033865
24,8727.098653256935,8447.820518844796
25,8726.211644423121,8442.642277801386
26,8725.715177675767,8441.39174865978
27,8723.09683801829,8441.756748087735
28,8720.135598622135,8444.099090448482
29,8719.172402466416,8436.247527948482
30,8712.65861564826,8436.393793720581
31,8713.987570919473,8436.603217344404
32,8714.413022786912,8433.363064690115
33,8709.335247613908,8428.949749934623
34,8706.336531070088,8426.508141425864
35,8705.485853814114,8426.350071097018
36,8701.328132269133,8422.836068253138
37,8703.478351842361,8431.405620750524
38,8702.455503596404,8426.566058936976
39,8699.970642927497,8421.888545207898
40,8703.593232982961,8419.951786823352
41,8695.437677185102,8422.538143141997
42,8696.836036087607,8418.7919002517
43,8694.160139894453,8422.251613984048
44,8691.902089784688,8424.8298942534
45,8692.888072625901,8415.471914634545
46,8691.796153538613,8416.70691275497
47,8690.43255858012,8415.14595931943
48,8684.268113996352,8416.291013581982
49,8686.157354908119,8412.511598211951
50,8688.592384538919,8417.40262977249
51,8690.427514710907,8412.187124084729
52,8684.183322066177,8420.623314510329
53,8687.196811985708,8422.41451400693
54,8684.824241466038,8412.018221675602
55,8681.327967577852,8410.158033554524
56,8679.7987690633,8407.143571031642
57,8676.142764169355,8404.669159829367
58,8673.007725497571,8406.861019629316
59,8676.709474587113,8404.724292707244
60,8675.623503240216,8411.492630834859
61,8672.368373050056,8403.923080380491
62,8672.478193511572,8404.799453288442
63,8675.388473563982,8404.6182559983
64,8674.060471230592,8418.142018338127
65,8674.141049789921,8403.979913049163
66,8673.67983469993,8404.973510231433
67,8672.761874809185,8409.241315131407
68,8672.078251755496,8400.393836623954
69,8667.338679325861,8405.938625702798
70,8670.705771645658,8406.129098293672
71,8670.25707786331,8403.747066226464
72,8664.964811947546,8397.431718259675
73,8665.850694179424,8398.980638320476
74,8666.703974125523,8406.471516246078
75,8668.36710481362,8395.5022289324
76,8666.945001744592,8400.761293802301
77,8667.229934241612,8399.522979864018
78,8665.429267707606,8398.951625424948
79,8661.90822743116,8401.832274369117
80,8662.577179558473,8397.232740585774
81,8662.291764799953,8401.148523306747
82,8666.732713094614,8396.251926565768
83,8664.190549855344,8399.273323091003
84,8662.619289415054,8397.97552056093
85,8661.818362782406,8398.00491958682
86,8663.768070608718,8394.024634708421
87,8664.564173717725,8393.592675372647
88,8658.800336697124,8396.657267422856
89,8659.670572916666,8396.274070835512
90,8658.087118734007,8395.877108394352
91,8659.849566214527,8400.061368168148
92,8661.405539669473,8396.565503236141
93,8658.614739392518,8394.818870129446
94,8658.251121263665,8389.06509871862
95,8655.395375377995,8393.720911512813
96,8656.989045417538,8396.998410532166
97,8655.757956065365,8388.341392357479
98,8658.377486497586,8389.725324431223
99,8657.06651165242,8391.627786676256
100,8655.390316970517,8391.400304818253
101,8655.119768269147,8390.81039977772
102,8653.933403162437,8393.779282573876
103,8658.960636966809,8386.992181370946
104,8649.334944581953,8388.733690589042
105,8650.476223803864,8387.538184002353
106,8655.209075011993,8390.544858541449
107,8655.37371177345,8388.50950003269
108,8650.71287245217,8389.980056060407
109,8648.36316971425,8391.875004086036
110,8653.995378421943,8394.764640265428
111,8650.153069981754,8392.224243674817
112,8649.513053771589,8392.957511359178
113,8656.290917037393,8393.99918892194
114,8653.297624856436,8391.53359947045
115,8651.520353570599,8396.162068514644
116,8651.09228526983,8390.25165893044
117,8647.821189566252,8384.35211615782
118,8648.82315995544,8391.88140281773
119,8650.040697146138,8394.295620587081
120,8649.952232714004,8393.906762797464
121,8653.691571849922,8388.637231547464
122,8646.299701783844,8388.219242367286
123,8645.336286872674,8385.69920036284
124,8648.216260549329,8390.880017651674
125,8644.91748626134,8384.251321832506
126,8647.677017911143,8390.522422120162
127,8646.681353948592,8388.36340996012
128,8649.583015990274,8386.761749395268
129,8641.021559792249,8387.962565785172
130,8645.509627057165,8384.40051933512
131,8646.821603225315,8386.091506766476
132,8644.28347299154,8389.92088822241
133,8646.514642077009,8386.974911741632
134,8644.797341814594,8381.216451604994
135,8645.508045566556,8384.226674865979
136,8644.707429234997,8385.64845588716
137,8645.725814460848,8384.467916448744
138,8643.006764154818,8381.248447306485
139,8640.411340664254,8382.944736368985
140,8644.990502651415,8385.144322862187
141,8644.712813276888,8383.937009675732
142,8646.53923355177,8387.91868789226
143,8640.78129634072,8379.677961149973
144,8642.906429911025,8385.708788245292
145,8640.643538331953,8383.65159804851
146,8639.93830596505,8382.244773960512
147,8643.779064717086,8380.770309639774
148,8641.635343066702,8378.695238951359
149,8640.297608500887,8380.456371355256
