,loss,val_loss
0,9379.560154386418,9562.463413637552
1,8840.585508194306,8703.296196718096
2,8770.295010054253,8692.19220711297
3,8722.683820334318,8648.941575820476
4,8693.460683871015,8681.304221691946
5,8679.023307731048,8571.526150627615
6,8658.342490036654,8573.549624901934
7,8646.330444932511,8569.249350320346
8,8629.605857715957,8526.147988036088
9,8621.667926478502,8536.886761653373
10,8618.448317185319,8528.588078582636
11,8606.937104102426,8526.614993298901
12,8599.525604255148,8503.523304703844
13,8601.404225740705,8527.060789994117
14,8593.284769897604,8510.185121927301
15,8592.76633475208,8564.253287215612
16,8590.813964730118,8482.163627337211
17,8586.005787558908,8525.46803085774
18,8587.02588038348,8501.226157982479
19,8579.808454890403,8480.42359726399
20,8572.891095213594,8486.44844444626
21,8573.240823448772,8501.080703288442
22,8570.137409184461,8522.398686748169
23,8569.962936760021,8471.104849715612
24,8564.334747989149,8504.42937491828
25,8564.78641780421,8462.119541056485
26,8563.746129885312,8520.004386359178
27,8561.90900423806,8495.45641425863
28,8557.441592835481,8470.073938856563
29,8552.57728184271,8452.643763075313
30,8552.41218891814,8460.58051941684
31,8556.202460701143,8460.391438121078
32,8546.447144719426,8466.913566046678
33,8548.127162209827,8447.63005851203
34,8546.366595017236,8536.358130802171
35,8549.336084086644,8509.013044668542
36,8544.95916164257,8453.409196031642
37,8544.48071101568,8489.601490994377
38,8541.305707015796,8440.02082039422
39,8544.09475815249,8467.012366386636
40,8535.629978377901,8479.671638009937
41,8536.939499714554,8456.715413751961
42,8533.503823297868,8484.594712261376
43,8534.425174904003,8449.233843815377
44,8533.536875063635,8477.695494328582
45,8534.341206664896,8503.028473538834
46,8530.704047245898,8438.25081107806
47,8530.259115416642,8437.406196881539
48,8529.292509899711,8443.344258711428
49,8531.485706097641,8485.433056436323
50,8528.908145172141,8440.677329857479
51,8528.254463733781,8464.537489376307
52,8529.264256857983,8466.573209499216
53,8524.237537635268,8430.517377909257
54,8524.01521478466,8436.891431992024
55,8523.01383982466,8461.977845515168
56,8525.933822266079,8436.458040500784
57,8519.472262397821,8420.9669807466
58,8522.432201517773,8439.653810636768
59,8522.333183034676,8441.890539193253
60,8522.333603022458,8420.00922218227
61,8521.500514530486,8425.45015853818
62,8520.643527415566,8436.740267063284
63,8521.185903910067,8441.89971847215
64,8518.625208175763,8449.87875915272
65,8518.049089026501,8425.738064690115
66,8519.659898302958,8428.851119165141
67,8516.433386483302,8414.81308838912
68,8513.302663695238,8433.665841968488
69,8515.467194590703,8416.654274401804
70,8514.48915008836,8432.420028111925
71,8512.84860122251,8415.852007877877
72,8514.219864285766,8452.539607985747
73,8512.39358809562,8470.612529419455
74,8510.067845753578,8409.137098751307
75,8516.139545258684,8440.839165468096
76,8513.137349640738,8416.003959368461
77,8511.643715819177,8427.04168777785
78,8513.963443108927,8436.124348277328
79,8511.08838924686,8419.336987611141
80,8508.902941005352,8410.974993462343
81,8509.293918040566,8446.719943122385
82,8510.239087135647,8419.268428020398
83,8507.38650989244,8416.159232805961
84,8508.905547520435,8428.658272587605
85,8505.166731740532,8427.807496649451
86,8506.975614004865,8414.075178968358
87,8507.775710842958,8409.647567174425
88,8507.541020170322,8448.350103785304
89,8505.006271635733,8436.602020135982
90,8504.29675795795,8427.318422708551
91,8505.399190659908,8408.506529484832
92,8504.830921964089,8417.019453615325
93,8504.612898988393,8448.497801712867
94,8500.981539855204,8420.25879927759
95,8503.180406797257,8453.412109375
96,8502.65383870651,8419.107409616894
97,8503.538897732065,8423.030265265428
98,8504.164265448642,8467.274839010199
99,8501.3658259487,8434.65743903635
100,8499.664323628767,8421.626499575052
101,8500.817545989572,8424.63009528635
102,8502.173004512597,8421.531370538049
103,8503.262670540493,8432.478501323876
104,8497.155906828166,8401.874485159518
105,8498.667129456235,8422.25281936454
106,8500.444691608971,8409.635386702406
107,8498.698743082019,8404.432398584597
108,8499.819956601263,8418.246089663964
109,8500.448303776617,8420.191906789356
110,8496.2037849808,8402.262850581852
111,8498.305288846143,8413.54905898601
112,8500.461725886156,8421.434218913442
113,8496.95759941529,8413.225056795894
114,8495.53345948118,8412.446587343096
115,8495.012488500335,8398.440617645136
116,8495.04403371902,8420.076950264774
117,8495.257885906956,8396.872909992808
118,8493.607380512567,8416.130289373039
119,8492.859829304965,8416.744559443645
120,8495.943052111212,8400.857720155596
121,8494.289084090282,8401.321068416579
122,8495.243952675923,8411.046065964958
123,8495.028897113902,8414.896952226072
124,8494.37217917297,8408.792676598458
125,8494.26701814129,8398.564346888075
126,8494.827240707544,8403.554325885852
127,8493.730012172373,8426.635987349633
128,8491.396718686365,8397.864243511376
129,8490.626681541991,8415.43011040468
130,8490.471539918839,8419.67881104537
131,8491.73366706605,8414.679158358394
132,8491.871750776341,8415.703525431485
133,8493.77673172235,8429.121786333028
134,8489.647952286843,8408.736648878792
135,8495.636133767017,8424.485794897359
136,8491.412371640097,8407.30974601203
137,8489.828424764008,8418.066902703322
138,8490.501103149727,8397.92535834532
139,8487.882437965442,8422.933176974373
140,8487.791128121728,8404.766991778897
141,8490.310865047562,8394.48910050013
142,8489.929635910592,8416.254049261244
143,8491.136058996466,8391.925885443907
144,8488.034950346899,8392.161862169849
145,8492.278475762523,8412.687023976856
146,8488.869882648869,8401.516883498954
147,8488.233617067504,8395.474613461036
148,8487.71354242422,8400.30247695476
149,8488.785591237345,8433.57753661088
