,loss,val_loss
0,9270.893746410866,9992.732985747907
1,8769.003380146545,9034.89674179524
2,8695.578104101245,8905.178514807792
3,8650.758921042685,8924.199815311193
4,8624.033951391311,8857.257734865325
5,8595.023541312297,8819.978107021443
6,8580.305419410764,8841.396398568253
7,8563.698833940305,8825.553343194299
8,8554.792924226564,8801.987088127615
9,8546.3111231809,8777.276493854602
10,8537.267027942546,8798.920077144352
11,8531.123762203057,8765.61038016475
12,8524.757068095414,8776.346528504184
13,8516.789317373954,8754.804450509937
14,8511.307988594732,8760.249844730648
15,8507.238096114284,8771.245489016736
16,8505.835368917553,8746.381803249216
17,8500.056137805484,8770.762258106695
18,8498.398185124812,8756.872389023274
19,8495.732701395855,8741.67877631407
20,8489.579681048644,8739.728989605126
21,8486.708083684069,8743.72537346365
22,8485.133274089905,8748.533807858264
23,8482.456046736886,8728.064780007846
24,8480.179477830963,8730.19281593227
25,8476.563263031738,8729.551355337997
26,8472.99343506484,8739.397697927563
27,8472.132508786564,8731.296858655858
28,8469.404240993545,8744.951523274058
29,8467.391249918222,8720.350735077798
30,8466.852213541666,8735.944544325313
31,8464.977258065102,8725.16533325706
32,8462.122107112482,8728.59679818253
33,8459.291229382923,8712.995137617678
34,8457.55905920163,8718.590566978295
35,8455.120821611858,8714.435963650627
36,8456.502799070278,8723.252472051518
37,8453.663739932252,8720.388925209205
38,8451.155219146167,8716.037448515952
39,8449.445542613472,8735.93924065115
40,8448.099543725648,8707.829751242154
41,8446.953388960368,8730.69187614409
42,8445.028627433341,8717.295914781642
43,8443.435614795955,8714.440016997907
44,8441.437249896415,8705.371796548117
45,8442.858655810218,8717.116770724373
46,8441.575381129696,8711.422773927825
47,8437.4715615641,8697.001246240847
48,8437.728882261863,8704.883629707114
49,8435.443925913003,8714.418195524973
50,8432.101443922278,8709.167936061716
51,8434.493574541319,8712.508923901674
52,8434.684895833334,8695.642149091265
53,8432.866241831312,8712.244242775889
54,8429.76854287516,8700.300372646443
55,8428.759291427694,8688.453946293148
56,8427.810828553878,8693.956075117678
57,8428.221556339411,8695.182890951883
58,8426.125571308372,8692.93993119116
59,8427.934397670606,8708.777396868461
60,8421.670673321558,8696.827328223066
61,8423.10372688416,8705.732528111925
62,8422.911776812194,8693.949566063024
63,8422.505304649338,8701.437336558578
64,8421.13023581974,8697.924522751046
65,8420.823955925433,8692.432126863232
66,8420.138665287348,8712.179989866632
67,8418.780747975547,8701.57274369116
68,8416.764448990682,8693.425581034257
69,8416.902864174444,8683.474960774058
70,8415.706616909456,8687.17995309231
71,8413.209922774555,8692.559758270136
72,8413.051350968248,8684.978834335774
73,8412.831620430441,8695.955964794717
74,8414.07907180449,8702.57103164226
75,8412.628769726607,8687.909269580283
76,8411.150475128663,8683.51436241501
77,8410.184289542263,8685.224535826359
78,8408.395421037232,8686.506868625784
79,8406.623455990855,8687.377794848326
80,8408.00617717238,8688.619565572699
81,8408.595902231078,8681.786484211558
82,8406.901139799953,8690.630867547072
83,8403.276145024642,8681.241076098326
84,8404.393971526808,8689.127553772229
85,8401.464405784776,8687.023441586036
86,8402.714632831581,8676.021284159257
87,8404.358459997964,8686.11397179001
88,8401.676870256892,8681.849740128138
89,8401.324445456064,8700.330545976072
90,8399.088915118342,8679.379120766867
91,8399.543640463262,8676.357695639383
92,8397.30645844237,8673.942313349895
93,8399.9704909572,8693.225222280334
94,8398.306749889145,8679.678061257846
95,8399.158148152186,8682.297728981433
96,8397.256671927702,8691.481539291319
97,8395.802743347835,8672.463319658735
98,8395.923052372282,8685.415694871208
99,8394.072102296683,8681.333910826359
100,8391.741839263128,8680.744712669979
101,8392.91949231471,8692.644682433316
102,8392.431728081749,8682.250416775627
103,8390.11738740114,8682.590068481955
104,8390.330941107308,8675.186012683054
105,8390.842406119156,8673.847872809885
106,8389.266480258853,8675.19404174294
107,8387.512788675418,8687.322232936716
108,8388.185583902143,8672.352240781904
109,8388.595140221563,8684.496036545503
110,8387.035900654586,8682.322114441684
111,8385.66267341424,8681.039675405334
112,8385.570839057775,8680.327957472542
113,8386.991379490506,8669.075064559362
114,8386.983407978236,8676.732507681747
115,8383.160887024962,8678.129253563024
116,8386.95231926211,8691.702197469927
117,8383.262638976725,8669.209401150627
118,8380.354903120638,8667.228062075052
119,8381.699646833747,8678.300926304262
120,8382.890469622296,8680.48310424294
121,8381.512357525005,8671.607814134415
122,8381.32704201286,8681.635840252353
123,8381.239579471607,8673.779905694299
124,8378.629986851956,8672.00801475876
125,8378.534946921704,8685.304814167102
126,8378.098671656926,8682.571807989018
127,8377.247598914719,8679.511698319822
128,8375.992359460412,8680.944384969927
129,8377.65107199258,8679.792543802301
130,8375.865790463626,8697.95910287003
131,8374.197145002834,8669.37098342704
132,8374.931409262146,8672.282443122385
133,8378.602390499607,8726.264717900105
134,8375.992544141805,8667.61262748431
135,8373.47975092318,8699.493740193515
136,8374.022550893013,8687.844420109832
137,8375.26443104501,8671.540218848066
138,8372.473658254463,8674.120848587867
139,8371.257887917249,8676.594930864278
140,8372.518777986159,8668.159808936976
141,8371.922329775092,8678.678073515952
142,8371.485289320553,8680.037254429262
143,8370.27894341344,8694.578786937762
144,8370.921973587607,8669.30420943384
145,8366.77492585485,8673.30876944953
146,8368.787574713051,8663.875273764383
147,8366.9299117073,8670.132501961298
148,8366.956121245494,8662.88759520463
149,8367.44715431641,8675.177182760199
