,loss,val_loss
0,9274.15390309247,9632.251009250784
1,8776.15159752813,8727.949704988232
2,8709.521238814623,8648.10507240455
3,8673.631405468568,8637.914618200837
4,8638.179643658046,8584.682897080937
5,8630.311565689331,8557.393571031642
6,8603.784370275063,8546.235719305701
7,8591.603558331153,8531.34103278635
8,8582.531811086154,8523.458992547072
9,8575.587678911521,8522.161868298901
10,8566.01064837026,8536.640492203844
11,8561.94830715537,8507.852171319299
12,8552.570713438081,8485.440801516736
13,8548.579531804271,8491.8244026216
14,8541.204462520354,8481.232607789618
15,8538.693849814274,8494.855550470711
16,8536.017187409136,8482.800352216265
17,8530.989049733585,8486.958898568253
18,8527.247886045447,8474.289818416579
19,8521.118131578565,8475.92929932662
20,8522.709863485694,8477.755193351202
21,8516.737746855191,8458.30098350876
22,8514.514985997834,8468.401802350289
23,8513.25797151227,8465.400425356302
24,8510.341099038294,8464.084568678085
25,8509.752066023711,8453.077730697569
26,8506.89813651249,8444.952377255491
27,8501.499142696703,8447.48388671875
28,8498.986719976667,8449.553384054654
29,8499.560608435464,8452.165707129316
30,8496.513715489795,8448.692893566946
31,8494.7855083486,8449.234761130361
32,8492.922082624593,8448.284755818515
33,8492.83887286651,8443.077183168802
34,8487.917003545519,8436.303469861401
35,8487.615715159956,8442.955227265298
36,8485.500040434548,8445.842279027196
37,8484.318523611959,8433.555245243855
38,8482.662677275965,8433.44972541841
39,8483.42091661033,8450.083712653635
40,8480.32255468659,8427.93718741828
41,8478.095060374688,8429.916979929394
42,8477.251260967303,8433.38037109375
43,8478.96952075519,8425.881893141997
44,8473.43073470938,8425.846236352641
45,8474.322439857016,8428.230158211298
46,8473.623305383519,8432.848685930961
47,8470.825328882807,8430.207848457114
48,8470.573167906054,8426.67963233852
49,8469.276754041637,8425.95882706263
50,8467.850207488296,8425.476801533081
51,8466.279153763957,8424.222292592834
52,8466.721425267868,8428.353858851988
53,8463.033839401241,8427.215630311846
54,8463.470695174386,8424.199155416449
55,8462.120778451384,8438.67881104537
56,8460.712721844833,8424.778602248954
57,8458.502873351725,8418.852500245162
58,8458.836992887154,8413.616842229994
59,8457.071539393246,8417.44448303478
60,8457.681888456982,8414.07096626569
61,8457.002942181321,8414.58760460251
62,8456.252874941847,8412.844364948352
63,8455.382239374347,8422.968331181355
64,8452.875105629579,8426.655393975549
65,8451.85143324574,8407.111254576359
66,8452.847761198098,8413.764286823352
67,8452.371942194042,8417.537270773404
68,8450.427253476462,8414.637699398536
69,8452.003168660227,8413.310992252877
70,8448.513362482554,8407.992383629708
71,8447.669641559083,8414.817997760852
72,8448.224634362643,8416.961372662789
73,8447.494089059592,8414.376818285826
74,8445.258712055129,8407.858114458028
75,8444.632464035967,8407.189026134283
76,8443.06969416943,8405.897936960644
77,8443.578138175302,8407.86632943253
78,8444.117772437994,8408.642874362578
79,8442.171500412524,8407.67368102772
80,8441.380238772825,8407.000862153503
81,8441.012998117294,8416.31325387356
82,8439.006125606973,8409.497064183446
83,8438.592470859865,8411.468651935147
84,8439.353673501468,8403.715946979602
85,8437.951434472407,8401.640240912657
86,8437.703085246932,8398.252230975419
87,8438.615889278393,8400.702773600942
88,8435.531777466416,8400.257354864018
89,8433.962095336488,8404.77005630557
90,8434.680444739148,8401.637856710904
91,8434.835792571674,8403.028555259545
92,8434.32263112606,8406.613442648404
93,8432.706243230621,8404.0490119966
94,8434.241656399017,8404.429372875262
95,8432.899023573797,8400.067574856172
96,8431.859307533365,8403.843772473196
97,8431.618450057425,8401.380881848196
98,8431.865943796885,8399.164156478819
99,8429.869415261906,8396.30728621862
100,8427.43935317443,8395.469056452668
101,8430.146464839207,8406.357352412395
102,8430.224116891282,8400.998063219142
103,8430.608217504252,8406.795845319039
104,8427.314254586823,8398.252778504184
105,8427.609207128475,8404.941197862187
106,8425.232764660022,8396.008357985747
107,8426.469647737846,8395.050356302301
108,8425.727082470125,8398.842569135722
109,8425.101171102655,8396.546233492416
110,8425.23008007858,8393.314694201099
111,8423.211604670054,8395.810369132452
112,8423.743078195874,8403.43138320476
113,8422.218531017388,8396.220985061454
114,8422.37975423972,8393.092491501046
115,8423.201773509283,8391.943921204891
116,8420.708224977829,8394.6462085676
117,8420.15926805289,8394.376720220973
118,8421.414754089796,8391.93857667037
119,8419.2548937162,8394.213315572699
120,8420.0765830353,8393.443071309493
121,8418.65523754616,8394.652944397229
122,8418.450366818592,8393.865189428609
123,8417.613703313997,8390.464525039226
124,8417.419695623255,8395.001084842443
125,8418.094207046697,8390.416154550208
126,8414.807200575351,8389.36687491828
127,8415.902683809098,8398.327430373954
128,8415.01740128064,8394.395311682792
129,8415.339962782042,8393.445768092966
130,8414.554076892882,8393.996373643437
131,8415.838774733224,8399.393891785434
132,8414.375438873865,8399.02755622385
133,8412.420649242556,8391.170424457374
134,8411.227799615463,8390.491811584729
135,8416.03578548427,8393.144741680831
136,8412.649718911738,8388.14467834728
137,8411.718300222436,8389.502378072699
138,8409.760635422119,8390.007181207506
139,8412.518515843074,8392.65292396705
140,8411.816414882094,8394.796078223066
141,8411.428921742337,8389.374331933184
142,8411.953933918136,8391.646304589434
143,8409.45016669029,8385.787105288964
144,8407.86282783787,8391.339541383368
145,8407.853986755641,8391.173039520136
146,8407.556709000277,8388.918367138467
147,8406.803049673616,8385.851362284257
148,8407.415622410372,8380.834352118201
149,8406.211147396196,8382.465409665925
