,0,1,2,3,4
0,130.0,1.0,3.0,1.0,0.0
1,4.0,29.0,15.0,17.0,0.0
2,2.0,2.0,379.0,32.0,0.0
3,6.0,4.0,81.0,85.0,0.0
4,6.0,0.0,17.0,1.0,1.0
